sku,mfgn,qty,qtynj,qtyfl,price,map,mrp
10020,2228,34,10,24,4.88,,
10021,6001,3,3,0,77.81,,
10024,6003,3,2,1,77.81,,
10025,1928.3,2,0,2,143.44,,
10026,6002,4,2,2,42.8,,
10027,1927.3,4,2,2,325.16,,
10030,9283.3,5,2,3,372.73,,
10341,X-10-M,3,1,2,38.46,,
10342,SS-1002,15,8,7,256.12,,
10345,SS-2000,3,1,2,441.77,,
10348,FN-201,3,0,3,372.82,,
10349,BN-202,0,0,0,430.96,,
10350,SP-5-B,0,0,0,909.95,,
10351,F-50,22,9,13,76.33,,
10352,SS-5000,2,0,2,801.42,,
10353,F-50W,6,2,4,76.33,,
10354,B-51,17,4,13,75.06,,
10355,S-53,5,3,2,75.06,,
10357,V-57W.2,13,3,10,78.24,,
10360,HF-742,10,5,5,226.19,,
10361,HF-743,22,10,12,226.19,,
10366,B-80,5,3,2,139.99,,
10367,B-81,4,2,2,161.89,,
10368,F-82,13,7,6,154.91,,
10369,F-83,46,20,26,154.91,,
10373,RU-90,1,1,0,138.67,,
10374,DNB-200,0,0,0,540.16,,
10377,DNP-200,0,0,0,540.16,,
10378,YB-500,0,0,0,1215.89,,
10391,220SW,7,4,3,33.33,,
10394,MMB-84,12,7,5,12.0,,
10442,SP-80-3,0,0,0,2484.3,,
10446,SRA-1,1,1,0,525.0,,
10472,SP-70-3,1,0,1,2484.3,,
10532,X-11Y,4,1,3,47.02,,
10533,FNW-201,3,2,1,372.82,,
10534,HF-742W,3,1,2,226.19,,
10535,HF-743W,15,6,9,226.19,,
10536,F-82W,10,4,6,154.91,,
10537,F-83W,2,2,0,154.91,,
10539,RA-91,2,1,1,75.06,,
10540,RA-93,9,5,4,75.06,,
10541,BN-C,21,9,12,28.5,,
10545,LL-C,0,0,0,34.29,,
10548,N-203-C,11,4,7,26.4,,
10549,NC-20,1,0,1,34.29,,
10550,GM-5-C,4,2,2,54.96,,
10552,010-10117-02,0,0,0,11.69,,
10563,010-10085-00,14,1,13,12.81,,
10578,010-10083-00,0,0,0,16.31,,
10595,390,0,0,0,499.99,,
10596,393,2,0,2,332.04,,
10597,396-1,8,8,0,131.95,,
10599,399-1M,4,4,0,247.14,,
10601,4018,0,0,0,535.28,,
10602,4018-M,2,2,0,494.31,,
10609,4351,5,5,0,69.59,,
10612,476,0,0,0,1074.99,,
10618,5018,17,6,11,522.01,,
10627,5206-N,51,28,23,60.23,,
10631,5215,5,2,3,57.53,,
10632,5215-C-X,12,9,3,120.48,,
10636,5225-XT,84,50,34,164.15,,
10637,5226-XT,9,4,5,164.15,,
10640,5230,10,3,7,425.0,,
10648,5911,1,1,0,55.82,,
10658,408-R,4,1,3,16.26,,
10660,410-R,2,2,0,69.58,,
10661,4186-BP,24,6,18,10.29,,
10662,4186-U,3,3,0,10.29,,
10663,4187,39,32,7,41.24,,
10668,4352,4,0,4,34.07,,
10673,4365,13,9,4,19.8,,
10679,5228,4,4,0,191.57,,
10680,5228-4,9,4,5,129.0,,
10682,81-S,2,0,2,55.61,,
10840,2100,7,3,4,46.75,,
10841,2101,4,3,1,40.28,,
10842,2300A,12,9,3,108.17,,
10844,2303A,7,1,6,147.13,,
10850,84-2056-01,16,7,9,127.33,,
11123,740011-1,0,0,0,24.14,,
11188,SPC-15RP,15,8,7,22.86,,
11196,SPC-40RP,13,5,8,30.0,,
11197,SPC-5P,20,10,10,13.73,,
11221,MA4054W,0,0,0,48.69,,
11222,MA4055W,2,2,0,52.44,,
11223,MA4055B,0,0,0,47.44,,
11224,MA4056W,15,10,5,56.41,,
11225,MA4056B,0,0,0,56.41,,
11234,MA905W,3,3,0,124.65,,
11235,MB21W,39,24,15,17.59,,
11236,MB21B,7,0,7,17.59,,
11237,MB41W,12,12,0,24.65,,
11238,MB41B,45,24,21,24.65,,
11241,WC-3,22,6,16,19.94,,
11793,525TID-TMD,0,0,0,688.89,,
11794,235DT-PSE,0,0,0,500.0,,
11799,001-410-540,0,0,0,295.45,,
11800,PG500R,0,0,0,805.95,,
11804,520-IHD,1,1,0,181.82,,
11805,AIR-033-270,0,0,0,72.73,,
11806,AIR-033-352,0,0,0,68.18,,
11814,AIR-033-391,0,0,0,227.27,,
11817,525T-BSD,1,1,0,204.44,,
12150,SS-1002W,1,1,0,256.12,,
12151,SS-2000W,10,4,6,441.77,,
12152,SS-5000W,0,0,0,801.42,,
12167,5241-R,9,1,8,84.7,,
12285,MA7060,14,14,0,47.95,,
12542,MA4054B,0,0,0,48.69,,
12743,M81120,3,3,0,790.75,,
12744,M81121,1,0,1,974.17,,
12745,M81105,7,7,0,245.82,,
13034,010-10121-00,0,0,0,17.5,,
13045,X-10-A,1,0,1,38.46,,
13048,5228-1,5,5,0,58.62,,
13049,5228-2,3,3,0,62.65,,
13109,000-159-702,0,0,0,40.91,,
13110,AIR-033-428,0,0,0,45.45,,
13112,525ST-PWC,0,0,0,173.33,,
13113,526ST-MSC,0,0,0,355.56,,
13153,008-526-360,0,0,0,72.73,,
13169,M78713-PZ,2,0,2,149.99,179.99,
13172,P19007,10,0,10,48.73,,
13173,P19001,0,0,0,48.73,,
13174,P19006,6,2,4,48.73,,
13176,5309-R,0,0,0,685.79,,
13253,AIR-033-226,0,0,0,68.18,,
13254,AIR-033-476,0,0,0,68.18,,
13255,AIR-033-073,0,0,0,68.18,,
13256,525STID-MSD,0,0,0,400.0,,
13267,5101,77,51,26,67.76,,
13292,525STID-PWD,1,0,1,173.33,,
13293,520-5PSD,1,1,0,168.89,,
13294,ST-02MSB,0,0,0,190.91,,
13295,ST-02PSB,0,0,0,118.18,,
13298,CA50/200-12M,0,0,0,871.11,,
13300,525T-BSC,0,0,0,204.44,,
13306,FAX30,0,0,0,1064.78,,
13350,520-BLD,0,0,0,186.67,,
13362,000-041-405,0,0,0,76.36,,
13366,525T-PWD,3,1,2,106.67,,
13374,806-1800,2,1,1,1459.74,,
13390,CA28F-8,0,0,0,986.67,,
13478,526ST-MSC7,0,0,0,440.0,,
13479,YB-600,0,0,0,1453.22,,
13481,ST-01PTB,0,0,0,81.82,,
13483,AIR-033-203,1,0,1,77.27,,
13498,E26019-PZ,0,0,0,270.82,324.99,
13500,A12005,10,8,2,472.49,,
13501,A12004,6,5,1,414.46,,
13544,CA50/200-1T,0,0,0,871.11,,
13560,000-158-002,0,0,0,31.82,,
13561,CA50B-9B,0,0,0,400.0,,
13593,010-10272-00,2,2,0,57.91,,
13598,AIR-033-204,0,0,0,63.64,,
13628,9004E,7,3,4,46.42,,
13629,2001,7,7,0,9.97,,
13630,GPA017,4,2,2,113.64,,
13643,000-159-695,0,0,0,90.0,,
13646,9282.3,2,2,0,155.33,,
13648,300/50/200T,1,1,0,159.99,,
13666,520-PLD,3,0,3,88.89,,
13667,000-135-397,2,2,0,45.45,,
13724,4187HD,46,17,29,47.59,,
13725,4353,0,0,0,28.84,,
13726,5120,8,3,5,85.28,,
13748,808-1800,3,2,1,54.38,,
13759,4357-S,6,4,2,67.36,,
13767,AIR-033-407,0,0,0,81.82,,
13770,AIR-033-333,2,0,2,50.0,,
13775,000-154-036,0,0,0,90.91,,
13776,FAX5,0,0,0,572.73,,
13792,SP-5-C,0,0,0,909.95,,
13827,525-5PWD,0,0,0,106.67,,
13828,000-154-053,0,0,0,111.36,,
13834,CA50B-6B,1,1,0,248.89,,
13846,CA200B-5S,0,0,0,266.67,,
13852,AIR-033-351,0,0,0,31.82,,
13856,P102938,0,0,0,44.47,,
13861,CA50B-6G,0,0,0,391.11,,
13876,4125,8,3,5,12.59,,
13877,7234,2,2,0,30.89,,
13878,7208,2,2,0,13.38,,
13879,9353,7,5,2,28.96,,
13880,8013,4,1,3,29.85,,
13881,1002,13,3,10,13.8,,
13882,8031,0,0,0,7.05,,
13902,E66008,1,1,0,169.6,199.0,
13934,8067,10,6,4,29.53,,
13935,8030,27,14,13,7.05,,
13936,8039,7,2,5,29.53,,
13937,8065,1,0,1,15.33,,
13938,2304,59,12,47,9.65,,
13940,2305,62,53,9,10.71,,
13941,2701,0,0,0,12.7,,
13942,2709,18,5,13,10.03,,
13943,2710,9,2,7,11.48,,
13944,2301,14,0,14,12.87,,
13945,2303,15,6,9,16.75,,
13947,2302,52,13,39,20.01,,
13948,2105,20,15,5,42.05,,
13950,2003,28,13,15,9.97,,
13951,2002,21,2,19,9.97,,
13952,2103,7,5,2,18.92,,
13953,2104,55,0,55,82.66,,
13954,2708,4,0,4,17.66,,
13955,2506,43,27,16,6.24,,
13956,2508,0,0,0,7.29,,
13957,2510,0,0,0,8.27,,
13958,2512,5,5,0,9.49,,
13959,9217,25,22,3,2.99,,
13960,1001,24,8,16,13.32,,
13961,1003,23,11,12,15.25,,
13967,5018,3,2,1,26.54,,
13969,5005,67,17,50,19.43,,
13971,8068,5,3,2,482.22,,
13972,8082,4,1,3,379.47,,
13974,8080,0,0,0,178.2,,
13975,8079,16,8,8,86.92,,
13976,8051,0,0,0,205.96,,
13979,8061,0,0,0,173.68,,
13980,8081,0,0,0,306.27,,
13981,8015,1,0,1,87.57,,
13984,B-51W,0,0,0,75.06,,
13993,FN-203,5,2,3,390.35,,
13994,FNW-203,1,1,0,390.35,,
14021,520-5MSD,1,0,1,293.33,,
14037,5400-XT,10,6,4,146.54,,
14038,5401-XT,11,5,6,146.55,,
14042,5420-XT,6,4,2,116.11,,
14043,5421-XT,2,0,2,116.11,,
14065,010-10314-00,0,0,0,7.42,,
14066,010-10267-00,0,0,0,7.9,,
14067,D284,2,0,2,42.6,,
14068,D285,0,0,0,51.13,,
14069,D286,0,0,0,51.13,,
14070,D287,0,0,0,59.65,,
14071,D288,0,0,0,89.48,,
14073,D244,0,0,0,38.34,,
14085,M78717,0,0,0,183.32,,
14086,M78716,0,0,0,195.82,,
14100,528-VW,6,0,6,195.42,,
14106,531-AW,3,3,0,216.41,,
14125,2702,31,1,30,16.47,,
14165,7202,8,3,5,12.77,,
14166,7206,0,0,0,13.38,,
14177,5133,17,0,17,21.27,,
14235,SK135,0,0,0,181.81,,
14258,82-0123-01,14,10,4,126.07,,
14259,2404,1,0,1,3.35,,
14260,2406,25,9,16,4.59,,
14365,307/50/200T 8P,1,1,0,154.99,,
14489,ARP11,0,0,0,590.91,,
14491,000-154-049,0,0,0,127.27,,
14494,000-154-052,0,0,0,281.82,,
14495,235DST-PWE,0,0,0,481.82,,
14497,010-10231-01,8,4,4,17.6,,
14521,000-144-463,0,0,0,59.09,,
14525,4700,6,2,4,21.09,,
14526,4700-1,3,0,3,32.28,,
14527,4700-2,6,3,3,44.09,,
14533,4190,6,3,3,38.06,,
14538,4710,24,12,12,14.55,,
14541,4720,12,4,8,17.93,,
14561,2011,36,13,23,6.65,,
14562,2101,8,6,2,18.92,,
14563,2102,8,3,5,18.92,,
14566,4100,60,36,24,2.65,,
14567,4126,4,0,4,13.57,,
14569,5015,6,0,6,31.25,,
14572,8086,2,0,2,1344.14,,
14573,8084,2,0,2,763.27,,
14574,8076,0,0,0,481.43,,
14575,8074,4,2,2,398.56,,
14576,8097,0,0,0,216.35,,
14577,8096,5,2,3,225.73,,
14578,8261,5,3,2,159.19,,
14579,8262,2,0,2,94.91,,
14580,9001E,18,12,6,35.23,,
14581,8184,0,0,0,763.38,,
14582,2402,11,8,3,2.73,,
14583,2408,6,0,6,5.32,,
14584,2410,0,0,0,7.2,,
14585,2502,4,4,0,3.61,,
14586,2504,72,43,29,4.49,,
14587,2602,13,7,6,6.18,,
14588,2604,3,0,3,8.81,,
14589,2608,3,0,3,16.67,,
14590,2610,16,7,9,19.2,,
14592,9216,17,9,8,2.99,,
14594,9218,39,17,22,2.99,,
14597,7218,0,0,0,13.38,,
14599,7226,15,6,9,13.38,,
14600,7230,17,7,10,13.38,,
14601,7233,11,8,3,30.89,,
14602,7235,6,5,1,30.89,,
14603,7260,0,0,0,30.89,,
14604,7238,2,0,2,30.89,,
14605,7240,1,0,1,30.89,,
14606,7242,0,0,0,30.89,,
14607,010-10300-00,0,0,0,24.49,,
14672,V-57.2,4,2,2,78.24,,
14673,K-TD.2,2,1,1,33.95,,
14768,8033,16,12,4,2.25,,
14769,8022,0,0,0,59.71,,
14771,8232,7,5,2,10.24,,
14847,8263,5,3,2,33.84,,
14882,AG226,0,0,0,349.08,,
14883,AG126,0,0,0,359.99,,
14884,TP125,1,1,0,145.44,,
14907,5235-XT,5,1,4,138.61,,
14908,4006,6,5,1,16.73,,
14909,414,9,4,5,8.09,,
14911,4188-SL,8,4,4,57.11,,
14934,SU-1,4,2,2,35.29,,
14941,ANCHORMAX,1,1,0,686.64,,
14960,CMP460,118,53,65,44.04,,
14968,22040A,6,3,3,464.22,,
15022,NET-DWN-CBL,0,0,0,54.55,,
15023,010-10305-01,0,0,0,12.59,,
15028,D031,0,0,0,76.69,,
15111,235DHT-MSE,0,0,0,627.27,,
15112,235DHT-LMSE,0,0,0,736.36,,
15125,000-159-686,0,0,0,45.45,,
15126,000-030-097,0,0,0,77.27,,
15198,FPHRC1002000C00,0,0,0,111.08,,
15204,FP900UB00000A00,0,0,0,21.79,,
15231,E66023,0,0,0,74.99,,
15232,M81131,0,0,0,2083.32,,
15243,TRAWLPLOT 12,0,0,0,1959.3,,
15266,E66054,0,0,0,169.6,199.0,
15273,4079,6,6,0,11.52,,
15274,4184,88,67,21,7.17,,
15278,4078-50,4,4,0,36.8,,
15307,PL-258-G,4,0,4,9.93,,
15309,PL-259-58-G,7,3,4,9.93,,
15310,PL-259-CP-G,47,28,19,11.16,,
15311,PL-259-G,21,10,11,9.93,,
15317,PL-258-CP-G,17,8,9,16.45,,
15368,710161-1,0,0,0,75.89,,
15371,E66014,0,0,0,241.66,289.99,
15374,PL-259-8X-G,16,4,12,9.93,,
15404,E22078,8,3,5,489.12,,
15499,700030-1,5,0,5,25.51,,
15502,E26030,0,0,0,99.99,,
15512,SRC-35,3,2,1,41.94,,
15513,SRC-50,3,3,0,56.9,,
15554,MR50W,16,7,9,24.71,,
15555,MR60W,20,6,14,30.56,,
15556,MR690,9,1,8,60.33,,
15599,802-1500,6,4,2,540.37,,
15665,6510USB,4,2,2,187.5,,
15685,010-10454-00,0,0,0,9.89,,
15701,2110A,7,3,4,28.6,,
15706,2111A,10,5,5,23.98,,
15841,E12093,2,1,1,615.48,,
15853,710166-1,1,1,0,291.48,,
15856,M81130,2,1,1,1795.82,,
15871,GP1060,0,0,0,349.08,,
15965,M81132,0,0,0,2149.99,,
16015,GP1061,0,0,0,363.62,,
16019,010-00351-00,2,0,2,202.49,,
16024,CT-100,7,4,3,19.06,,
16081,8197,0,0,0,216.35,,
16082,8072,3,2,1,15.52,,
16087,8066,31,4,27,2.25,,
16088,9003E,76,12,64,32.94,,
16105,S-53G,14,7,7,75.06,,
16136,PP5050,0,0,0,356.35,,
16137,PP5051,0,0,0,370.9,,
16152,240SW,14,5,9,39.13,,
16154,PP5061,0,0,0,399.99,,
16208,N108000,0,0,0,443.18,,
16209,N128000,0,0,0,446.02,,
16210,FP900DB00000A00,5,0,5,21.79,,
16211,DA645G,2,0,2,21.98,,
16213,N129000,0,0,0,451.7,,
16214,N189000,0,0,0,517.05,,
16215,N121100,0,0,0,491.48,,
16216,N141100,0,0,0,502.84,,
16218,N188000,3,0,3,447.99,,
16219,12700UNIV,1,1,0,289.77,,
16220,12641-12,0,0,0,78.75,,
16221,12701-12,4,2,2,68.99,,
16222,12612,8,4,4,15.75,,
16223,12728,307,139,168,4.5,,
16224,12727,0,0,0,105.0,,
16227,2900BWL,0,0,0,303.75,,
16228,2900WBL,0,0,0,303.75,,
16251,GP1040,1,1,0,319.99,,
16253,GP1050,0,0,0,312.72,,
16254,GP1051,0,0,0,327.26,,
16260,GP1170,0,0,0,370.9,,
16267,GP2050,1,1,0,312.72,,
16268,GP2051,0,0,0,327.26,,
16269,GP2060,0,0,0,349.08,,
16270,GP2061,0,0,0,363.62,,
16276,GP2170,0,0,0,370.9,,
16286,396-1-AIS,8,5,3,144.49,,
16386,9093,0,0,0,399.99,,
16387,8369,0,0,0,427.51,,
16435,010-10380-00,11,8,3,7.14,,
16507,5025,129,48,81,32.73,,
16508,5026,104,50,54,42.32,,
16509,2723,8,8,0,24.85,,
16523,809-0915,4,3,1,159.16,,
16532,E55060,0,0,0,34.08,,
16535,E55051,0,0,0,154.16,,
16536,E55052,0,0,0,238.63,,
16537,E55053,0,0,0,51.13,,
16577,E15023,0,0,0,585.15,,
16578,E15024,0,0,0,414.46,,
16600,P77746,4,2,2,899.76,1282.0,
16601,P77741,9,6,3,764.8,1154.0,
16602,P77736,7,5,2,721.3,1025.0,
16604,P77727,8,4,4,653.82,936.0,
16607,P77712,38,28,10,489.29,714.0,
16608,P77912,37,23,14,536.05,767.0,
16609,P77915,8,4,4,740.24,886.0,
16610,P77726,12,6,6,644.81,870.0,
16710,MR50B,21,12,9,24.71,,
16755,P77099,9,6,3,779.8,1230.0,
16790,010-10552-00,4,3,1,45.49,,
16791,010-10551-00,35,32,3,34.99,,
16850,129E,0,0,0,541.5,,
16851,189E,0,0,0,582.47,,
16852,249E,0,0,0,603.36,,
16853,309E,0,0,0,629.39,,
16854,369E,0,0,0,648.79,,
16855,429E,0,0,0,681.52,,
16856,549E,0,0,0,829.96,,
16857,1212E,0,0,0,583.21,,
16858,1812E,0,0,0,603.36,,
16859,2412E,0,0,0,623.43,,
16860,3012E,0,0,0,648.79,,
16861,3612E,0,0,0,681.52,,
16862,4212E,0,0,0,724.72,,
16863,4812E,0,0,0,865.49,,
16864,5412E,0,0,0,1007.97,,
16865,489E,0,0,0,724.72,,
16866,6012E,0,0,0,1097.85,,
16867,6612E,0,0,0,1155.6,,
16868,7212E,0,0,0,1247.79,,
16869,129,0,0,0,473.0,,
16870,189,0,0,0,513.97,,
16871,249,0,0,0,534.8,,
16872,309,0,0,0,560.89,,
16873,369,0,0,0,580.23,,
16875,429,0,0,0,613.02,,
16876,549,0,0,0,755.22,,
16877,1212,0,0,0,514.71,,
16878,1812,0,0,0,534.8,,
16879,2412,0,0,0,554.89,,
16880,3012,0,0,0,580.23,,
16881,3612,0,0,0,613.02,,
16882,4212,0,0,0,656.22,,
16883,4812,0,0,0,796.99,,
16884,5412,0,0,0,855.08,,
16885,489,0,0,0,716.19,,
16887,6012,0,0,0,938.5,,
16888,6612,0,0,0,1103.93,,
16889,7212,0,0,0,1173.06,,
16890,M80,0,0,0,520.67,,
16891,M120,0,0,0,557.92,,
16892,ST9,0,0,0,632.37,,
16893,ST12,1,0,1,799.97,,
16894,ST16,5,2,3,865.49,,
16897,ES2000,22,10,12,68.56,,
16898,ES2000A,5,2,3,91.61,,
16913,A1101A,101,52,49,73.76,,
16915,A1103,11,7,4,14.19,,
16920,A1113,5,3,2,5.96,,
16921,A1114,16,6,10,6.76,,
16922,A1115,9,9,0,2.7,,
16923,A1200S,19,9,10,73.76,,
16925,AR512,3,1,2,59.62,,
16928,V351HPU1,446,230,216,259.99,,
16929,V351HPU2,5,2,3,285.31,,
16930,VP1135R,10,6,4,42.46,,
16931,VP1135G,10,4,6,42.46,,
16932,T1125-20,11,8,3,28.32,,
16957,P55950,24,23,1,543.86,885.0,
16958,P55750,8,6,2,494.52,805.0,
16968,578-SW ,2,0,2,255.51,,
17029,DNW-200,0,0,0,540.16,,
17037,E26001-PZ,0,0,0,169.6,199.0,
17039,E66066,0,0,0,83.32,,
17061,526TID-HDD,0,0,0,1244.44,,
17064,010-10603-00,66,39,27,10.48,,
17067,FMB321,27,19,8,9.38,,
17088,CA200B-12H,0,0,0,1511.11,,
17153,010-10570-00,0,0,0,21.99,,
17154,010-10571-00,46,41,5,13.74,,
17185,PSU008,0,0,0,1177.27,,
19000,5001,20,10,10,17.62,,
19005,5138,34,16,18,4.19,,
19006,7198,21,11,10,4.24,,
19007,5139,19,8,11,4.19,,
19008,5140,13,12,1,4.19,,
19009,5141,30,18,12,4.19,,
19010,5142,9,9,0,4.32,,
19011,5143,3,0,3,4.32,,
19012,5101,13,6,7,7.27,,
19013,5102,8,3,5,7.27,,
19014,5103,3,0,3,7.27,,
19015,5104,10,10,0,7.27,,
19016,5105,29,18,11,7.27,,
19018,5107,14,3,11,7.27,,
19019,5112,19,19,0,36.47,,
19020,5113,0,0,0,36.47,,
19021,5114,0,0,0,36.47,,
19022,5115,8,5,3,36.47,,
19023,5116,4,4,0,36.47,,
19024,5117,5,0,5,36.47,,
19025,5118,0,0,0,36.47,,
19026,5119,2,2,0,36.47,,
19027,5120,8,5,3,36.47,,
19028,5121,28,16,12,36.47,,
19041,8023,5,4,1,191.18,,
19042,8025,1,1,0,127.97,,
19045,8054,0,0,0,77.82,,
19046,8053,3,1,2,125.89,,
19047,8058,3,0,3,131.73,,
19048,8059,0,0,0,188.59,,
19049,8027,3,2,1,197.04,,
19050,8043,0,0,0,234.9,,
19051,8032,1,1,0,170.99,,
19052,8029,3,2,1,105.84,,
19053,8077,21,2,19,86.92,,
19057,9002E,14,10,4,38.93,,
19059,7210,0,0,0,13.38,,
19060,7214,31,13,18,13.38,,
19061,7222,14,13,1,13.38,,
20208,2010,4,0,4,6.65,,
20209,2107,7,2,5,124.01,,
20210,2201,13,6,7,16.99,,
20211,2202,13,6,7,16.99,,
20212,2203,19,14,5,18.72,,
20213,2204,1,0,1,18.72,,
20218,2300,54,9,45,14.94,,
20219,2306,10,7,3,4.99,,
20220,2606,5,0,5,14.39,,
20222,2715,27,16,11,2.97,,
20224,2722,8,0,8,22.0,,
20231,3000,10,0,10,66.68,,
20232,3001,7,5,2,76.09,,
20233,3002,15,7,8,69.43,,
20234,3003,6,3,3,79.03,,
20377,4001,82,78,4,4.04,,
20378,4005,5,0,5,3.48,,
20379,4006,5,0,5,3.11,,
20380,4008,3,0,3,1.86,,
20381,4009,23,7,16,1.86,,
20382,4010,21,21,0,1.95,,
20383,4011,16,4,12,1.95,,
20384,4012,0,0,0,2.32,,
20385,4013,0,0,0,2.32,,
20386,4014,0,0,0,2.49,,
20387,4015,0,0,0,2.49,,
20388,4016,0,0,0,3.11,,
20389,4017,0,0,0,3.11,,
20390,4026,10,9,1,18.15,,
20391,4027,4,1,3,22.51,,
20392,4028,10,5,5,59.34,,
20393,4029,0,0,0,95.8,,
20396,4111,8,4,4,3.66,,
20397,4130,3,3,0,24.51,,
20398,4131,6,4,2,24.51,,
20399,4135,5,3,2,2.95,,
20400,4136,23,5,18,2.95,,
20401,4137,0,0,0,2.95,,
20402,4138,0,0,0,3.09,,
20404,4150,10,2,8,4.71,,
20405,4151,3,3,0,4.71,,
20406,4152,6,6,0,4.71,,
20407,4153,0,0,0,4.71,,
20408,4154,0,0,0,4.71,,
20409,4155,3,3,0,11.61,,
20410,4215,6,3,3,11.62,,
20411,4216,3,3,0,12.85,,
20412,4217,15,2,13,16.82,,
20413,4218,10,4,6,11.62,,
20414,4302,0,0,0,42.42,,
20415,4304,4,2,2,67.97,,
20416,4306,9,0,9,95.65,,
20417,4308,16,5,11,134.44,,
20422,4374,7,3,4,83.46,,
20423,4376,3,0,3,103.49,,
20428,5021,104,46,58,2.77,,
20429,5028,25,8,17,28.63,,
20430,5029,30,18,12,36.88,,
20431,5030,5,1,4,30.67,,
20432,5031,10,5,5,38.91,,
20433,5033,10,1,9,26.59,,
20434,5034,5,2,3,34.79,,
20435,5108,29,16,13,7.27,,
20436,5122,11,6,5,17.38,,
20437,5123,7,0,7,17.38,,
20438,5124,10,0,10,17.38,,
20439,5125,20,0,20,17.38,,
20440,5126,18,5,13,17.38,,
20441,5127,22,10,12,17.38,,
20442,5128,5,5,0,17.38,,
20443,5129,18,14,4,17.38,,
20445,5131,19,15,4,21.27,,
20448,5135,10,3,7,21.27,,
20449,5136,64,53,11,21.27,,
20450,5137,14,10,4,21.27,,
20451,5161,13,5,8,32.18,,
20453,5163,18,14,4,32.18,,
20454,5164,9,4,5,17.38,,
20455,5165,10,0,10,17.38,,
20491,5235,49,25,24,1.29,,
20492,5236,0,0,0,1.29,,
20493,5237,39,31,8,1.29,,
20494,5238,47,27,20,1.29,,
20495,5239,12,5,7,1.29,,
20496,5240,15,15,0,1.29,,
20497,5241,3,3,0,1.29,,
20498,5242,28,28,0,1.29,,
20499,5243,17,9,8,1.29,,
20500,5244,18,8,10,1.29,,
20501,5245,20,8,12,1.29,,
20502,5246,11,8,3,1.29,,
20505,6007,25,6,19,29.29,,
20506,6010,8,2,6,36.56,,
20507,6011,28,3,25,36.56,,
20508,6337,0,0,0,182.62,,
20520,7035,7,2,5,59.11,,
20521,7036,8,3,5,59.11,,
20523,7038,16,14,2,59.11,,
20524,7039,19,11,8,59.11,,
20525,7040,13,7,6,59.11,,
20526,7041,0,0,0,59.11,,
20527,7042,7,2,5,59.11,,
20528,7043,9,4,5,59.11,,
20529,7044,10,7,3,59.11,,
20531,7046,31,31,0,59.11,,
20532,7047,11,5,6,59.11,,
20533,7048,15,14,1,59.11,,
20534,7050,0,0,0,3.86,,
20536,7052,0,0,0,3.86,,
20537,7053,14,6,8,3.86,,
20538,7054,0,0,0,3.86,,
20540,7056,0,0,0,3.86,,
20541,7057,0,0,0,3.86,,
20542,7058,11,7,4,3.86,,
20543,7059,1,1,0,3.86,,
20545,7061,24,9,15,3.99,,
20555,7135,10,6,4,59.11,,
20556,7136,34,21,13,59.11,,
20558,7138,11,6,5,59.11,,
20559,7139,12,2,10,59.11,,
20560,7140,3,0,3,59.11,,
20561,7141,11,4,7,59.11,,
20562,7142,19,8,11,59.11,,
20563,7143,6,2,4,59.11,,
20564,7144,24,10,14,59.11,,
20566,7146,0,0,0,59.11,,
20568,7148,9,2,7,59.11,,
20569,7200,15,9,6,12.77,,
20570,7201,6,4,2,12.77,,
20571,7204,24,23,1,13.38,,
20572,7205,9,0,9,13.38,,
20573,7209,13,9,4,13.38,,
20574,7212,20,12,8,13.38,,
20575,7213,13,4,9,13.38,,
20576,7216,8,2,6,13.38,,
20577,7217,7,2,5,13.38,,
20578,7220,12,6,6,13.38,,
20579,7221,9,2,7,13.38,,
20580,7224,1,0,1,13.38,,
20581,7225,8,5,3,13.38,,
20582,7228,4,0,4,13.38,,
20583,7229,7,4,3,13.38,,
20584,7232,6,4,2,30.89,,
20585,7236,5,3,2,30.89,,
20586,7237,11,6,5,30.89,,
20587,7239,11,6,5,30.89,,
20588,7241,0,0,0,30.89,,
20589,7244,0,0,0,33.35,,
20590,7246,4,4,0,33.35,,
20591,7248,0,0,0,33.35,,
20592,7250,0,0,0,33.35,,
20593,7251,8,3,5,80.25,,
20594,7254,3,1,2,80.25,,
20595,7256,7,2,5,80.25,,
20596,7258,0,0,0,80.25,,
20601,7267,0,0,0,106.35,,
20602,7268,0,0,0,106.35,,
20603,7269,0,0,0,106.35,,
20604,7270,5,3,2,137.23,,
20605,7271,6,3,3,137.23,,
20606,7287,0,0,0,103.51,,
20607,7288,0,0,0,103.51,,
20608,7289,0,0,0,103.51,,
20609,7290,0,0,0,103.51,,
20613,7294,9,6,3,30.89,,
20614,7295,13,7,6,30.89,,
20615,7299,9,3,6,13.38,,
20633,7347,11,5,6,13.38,,
20634,7348,7,5,2,30.89,,
20635,7349,13,6,7,30.89,,
20636,7350,10,2,8,33.35,,
20637,7351,5,0,5,33.35,,
20638,7352,16,11,5,33.35,,
20639,7353,0,0,0,33.35,,
20640,7354,10,3,7,33.35,,
20641,7355,0,0,0,33.35,,
20642,7365,0,0,0,80.25,,
20645,7372,1,0,1,236.94,,
20649,7400,19,10,9,16.87,,
20650,7401,0,0,0,16.87,,
20651,7402,6,0,6,16.87,,
20652,7403,21,5,16,16.87,,
20653,7404,21,14,7,16.87,,
20654,7405,11,3,8,16.87,,
20655,7406,23,0,23,16.87,,
20656,7407,1,0,1,16.87,,
20657,7408,14,5,9,16.87,,
