sku,mfgn,qty,qtynj,qtyfl,price,map,mrp
10020,2228,45,3,42,5.33,,
10021,6001,0,0,0,86.60,,
10024,6003,4,0,4,86.60,,
10025,1928.3,9,4,5,159.66,,
10026,6002,2,0,2,47.64,,
10027,1927.3,5,3,2,361.89,,
10030,9283.3,1,1,0,414.85,,
10342,SS-1002,5,1,4,263.80,,
10345,SS-2000,5,5,0,423.99,,
10348,FN-201,4,3,1,384.00,,
10349,BN-202,4,1,3,443.89,,
10350,SP-5-B,0,0,0,937.25,,
10351,F-50,0,0,0,78.62,,
10352,SS-5000,0,0,0,825.46,,
10353,F-50W,1,1,0,78.62,,
10354,B-51,1,1,0,77.31,,
10355,S-53,1,1,0,77.31,,
10357,V-57W.2,3,0,3,80.59,,
10360,HF-742,2,1,1,232.98,,
10361,HF-743,0,0,0,232.98,,
10366,B-80,4,2,2,142.99,,
10367,B-81,0,0,0,166.75,,
10368,F-82,1,0,1,159.55,,
10369,F-83,7,0,7,159.55,,
10373,RU-90,3,1,2,132.00,,
10374,DNB-200,0,0,0,556.36,,
10377,DNP-200,0,0,0,556.36,,
10378,YB-500,0,0,0,1252.37,,
10391,220SW,6,4,2,33.33,,
10394,MMB-84,25,12,13,11.33,,
10442,SP-80-3,1,1,0,3026.80,,
10446,SRA-1,1,1,0,630.00,,
10472,SP-70-3,0,0,0,2606.80,,
10532,X-11Y,0,0,0,48.44,,
10533,FNW-201,1,0,1,384.00,,
10534,HF-742W,3,2,1,232.98,,
10535,HF-743W,5,2,3,232.98,,
10536,F-82W,4,3,1,159.55,,
10537,F-83W,3,1,2,146.00,,
10539,RA-91,2,0,2,77.31,,
10540,RA-93,11,5,6,77.31,,
10541,BN-C,7,3,4,29.35,,
10545,LL-C,0,0,0,35.31,,
10548,N-203-C,5,5,0,27.19,,
10549,NC-20,4,3,1,31.00,,
10550,GM-5-C,5,2,3,56.61,,
10552,010-10117-02,0,0,0,11.71,,
10563,010-10085-00,7,2,5,22.49,,
10578,010-10083-00,15,6,9,22.49,,
10595,390,0,0,0,534.99,,
10596,393,2,0,2,355.29,,
10597,396-1,6,1,5,141.19,,
10599,399-1M,8,5,3,264.44,,
10601,4018,0,0,0,572.75,,
10602,4018-M,0,0,0,528.91,,
10609,4351,6,5,1,74.46,,
10612,476,0,0,0,1150.24,,
10618,5018,7,6,1,558.56,,
10627,5206-N,232,117,115,69.04,,
10631,5215,6,5,1,61.55,,
10632,5215-C-X,10,6,4,128.92,,
10636,5225-XT,80,42,38,175.63,,
10637,5226-XT,14,2,12,175.63,,
10640,5230,0,0,0,454.75,,
10648,5911,3,3,0,59.73,,
10658,408-R,9,6,3,17.40,,
10660,410-R,6,0,6,74.45,,
10661,4186-BP,8,8,0,11.01,,
10662,4186-U,12,2,10,11.01,,
10663,4187,30,9,21,44.12,,
10668,4352,14,0,14,36.46,,
10673,4365,31,15,16,21.19,,
10679,5228,7,5,2,204.97,,
10680,5228-4,6,1,5,138.04,,
10682,81-S,0,0,0,59.51,,
10840,2100,6,2,4,56.83,,
10841,2101,4,3,1,48.97,,
10842,2300A,21,11,10,131.49,,
10844,2303A,26,12,14,178.83,,
10850,84-2056-01,15,10,5,138.79,,
11049,483,0,0,0,124.99,,
11123,740011-1,0,0,0,24.14,,
11188,SPC-15RP,12,5,7,22.86,,
11196,SPC-40RP,16,8,8,30.00,,
11197,SPC-5P,17,5,12,14.67,,
11221,MA4054W,71,45,26,19.99,,
11222,MA4055W,250,130,120,24.99,,
11223,MA4055B,185,108,77,14.99,,
11224,MA4056W,192,93,99,24.99,,
11225,MA4056B,156,79,77,15.99,,
11234,MA905W,250,166,84,29.99,,
11235,MB21W,127,66,61,12.99,,
11236,MB21B,318,185,133,10.99,,
11237,MB41W,159,83,76,17.99,,
11241,WC-3,87,49,38,4.99,,
11793,525TID-TMD,0,0,0,688.89,,
11794,235DT-PSE,0,0,0,500.00,,
11799,001-410-540,0,0,0,311.82,,
11800,PG500R,0,0,0,805.95,,
11804,520-IHD,0,0,0,181.82,199.00,
11805,AIR-033-270,0,0,0,72.73,,
11806,AIR-033-352,0,0,0,68.18,,
11814,AIR-033-391,0,0,0,227.27,,
11817,525T-BSD,0,0,0,204.44,,
12150,SS-1002W,2,2,0,263.80,,
12151,SS-2000W,3,2,1,394.00,,
12152,SS-5000W,0,0,0,825.46,,
12167,5241-R,2,2,0,90.64,,
12286,MA1000RB,259,126,133,2.99,,
12542,MA4054B,223,109,114,15.99,,
12743,M81120,7,3,4,896.73,,
12744,M81121,0,0,0,1059.77,,
12745,M81105,5,3,2,291.66,,
13034,010-10121-00,0,0,0,22.49,,
13048,5228-1,7,7,0,62.73,,
13049,5228-2,6,1,5,67.04,,
13112,525ST-PWC,0,0,0,173.33,,
13113,526ST-MSC,0,0,0,355.56,,
13169,M78713-PZ,3,3,0,149.99,,179.99
13172,P19007,19,19,0,63.04,,
13173,P19001,4,3,1,63.04,,
13174,P19006,0,0,0,63.04,,
13176,5309-R,0,0,0,733.79,,
13253,AIR-033-226,0,0,0,68.18,,
13254,AIR-033-476,0,0,0,68.18,,
13255,AIR-033-073,0,0,0,159.09,,
13256,525STID-MSD,0,0,0,400.00,479.99,
13267,5101,52,32,20,72.51,,
13292,525STID-PWD,2,2,0,173.33,,
13293,520-5PSD,1,1,0,174.22,,
13294,ST-02MSB,0,0,0,190.91,,
13295,ST-02PSB,0,0,0,118.18,,
13298,CA50/200-12M,0,0,0,921.82,,
13300,525T-BSC,0,0,0,204.44,,
13306,FAX30,0,0,0,1133.55,,
13350,520-BLD,0,0,0,186.67,,
13362,000-041-405,0,0,0,80.91,,
13366,525T-PWD,1,1,0,106.67,,
13374,806-1800,3,1,2,1459.74,,
13474,010-10192-01,0,0,0,155.00,,
13478,526ST-MSC7,0,0,0,440.00,,
13479,YB-600,0,0,0,1496.82,,
13481,ST-01PTB,0,0,0,81.82,,
13483,AIR-033-203,0,0,0,77.27,,
13498,E26019-PZ,0,0,0,270.82,,324.99
13500,A12005,14,7,7,611.40,,
13501,A12004,4,2,2,489.12,,
13544,CA50/200-1T,0,0,0,921.82,,
13560,000-158-002,0,0,0,34.55,,
13561,CA50B-9B,0,0,0,422.73,,
13593,010-10272-00,10,9,1,74.99,,
13598,AIR-033-204,0,0,0,63.64,,
13628,9004E,10,5,5,46.42,,
13629,2001,18,3,15,10.57,,
13630,GPA017,2,2,0,117.27,,
13643,000-159-695,0,0,0,112.73,,
13646,9282.3,3,0,3,172.89,,
13666,520-PLD,2,2,0,88.89,,
13667,000-135-397,1,0,1,50.00,,
13724,4187HD,0,0,0,50.92,,
13726,5120,22,12,10,91.25,,
13748,808-1800,2,2,0,59.28,,
13759,4357-S,6,3,3,72.08,,
13770,AIR-033-333,0,0,0,50.00,,
13775,000-154-036,0,0,0,94.55,,
13776,FAX5,0,0,0,592.73,,
13792,SP-5-C,0,0,0,937.25,,
13827,525-5PWD,0,0,0,112.73,,
13828,000-154-053,0,0,0,131.82,,
13834,CA50B-6B,0,0,0,262.73,,
13846,CA200B-5S,0,0,0,281.82,,
13852,AIR-033-351,0,0,0,31.82,,
13856,P102938,3,2,1,52.74,,
13876,4125,11,3,8,12.59,,
13877,7234,11,5,6,38.61,,
13878,7208,11,5,6,16.27,,
13879,9353,1,1,0,31.46,,
13880,8013,3,1,2,32.87,,
13881,1002,16,0,16,16.77,,
13882,8031,15,4,11,7.05,,
13902,E66008,2,0,2,169.60,,199.00
13934,8067,8,6,2,29.53,,
13935,8030,9,4,5,7.05,,
13936,8039,16,7,9,29.53,,
13937,8065,7,4,3,16.86,,
13938,2304,64,50,14,9.65,,
13940,2305,48,20,28,10.71,,
13941,2701,0,0,0,15.43,,
13942,2709,0,0,0,11.24,,
13943,2710,0,0,0,11.48,,
13944,2301,67,30,37,12.87,,
13945,2303,49,25,24,16.75,,
13947,2302,59,26,33,20.01,,
13948,2105,32,32,0,42.05,,
13950,2003,118,26,92,9.97,,
13951,2002,83,30,53,9.97,,
13952,2103,14,1,13,18.92,,
13953,2104,114,25,89,89.78,,
13954,2708,23,15,8,19.41,,
13955,2506,50,0,50,7.32,,
13956,2508,113,41,72,8.54,,
13957,2510,42,24,18,9.70,,
13958,2512,123,47,76,13.37,,
13959,9217,110,13,97,2.99,,
13960,1001,37,19,18,16.19,,
13961,1003,40,29,11,18.54,,
13967,5018,3,0,3,32.27,,
13969,5005,121,26,95,23.62,,
13971,8068,5,3,2,482.22,,
13972,8082,3,2,1,379.47,,
13974,8080,0,0,0,178.20,,
13975,8079,15,11,4,108.66,,
13976,8051,0,0,0,205.96,,
13979,8061,4,3,1,173.68,,
13980,8081,0,0,0,306.27,,
13981,8015,0,0,0,87.57,,
13984,B-51W,4,2,2,71.00,,
13993,FN-203,5,4,1,402.06,,
13994,FNW-203,4,2,2,399.71,,
14021,520-5MSD,0,0,0,303.11,,
14037,5400-XT,15,9,6,156.80,,
14038,5401-XT,6,3,3,156.80,,
14042,5420-XT,7,3,4,124.24,,
14043,5421-XT,4,1,3,124.24,,
14065,010-10314-00,0,0,0,7.42,,
14066,010-10267-00,0,0,0,7.90,,
14067,D284,4,2,2,46.86,,
14069,D286,0,0,0,59.65,,
14070,D287,0,0,0,68.17,,
14071,D288,0,0,0,89.48,,
14073,D244,6,2,4,42.60,,
14085,M78717,0,0,0,183.32,,
14100,528-VW,60,10,50,195.42,,
14106,531-AW,3,1,2,216.41,,
14125,2702,4,2,2,16.47,,
14165,7202,43,10,33,17.47,,
14166,7206,26,26,0,16.27,,
14177,5133,9,1,8,25.85,,
14235,SK135,0,0,0,181.81,,
14258,82-0123-01,3,2,1,137.41,,
14259,2404,44,40,4,4.72,,
14260,2406,54,27,27,5.39,,
14489,ARP11,0,0,0,610.91,,
14494,000-154-052,0,0,0,423.64,,
14495,235DST-PWE,0,0,0,481.82,,
14497,010-10231-01,4,2,2,17.59,,
14521,000-144-463,0,0,0,66.36,,
14525,4700,5,0,5,22.56,,
14526,4700-1,1,1,0,34.54,,
14527,4700-2,8,5,3,47.19,,
14533,4190,1,1,0,40.73,,
14538,4710,0,0,0,15.58,,
14541,4720,5,5,0,19.19,,
14561,2011,27,11,16,6.65,,
14562,2101,12,5,7,18.92,,
14563,2102,10,4,6,18.92,,
14566,4100,13,1,12,2.86,,
14567,4126,6,4,2,13.57,,
14569,5015,5,3,2,37.99,,
14572,8086,2,1,1,1344.14,,
14573,8084,3,3,0,763.27,,
14574,8076,3,3,0,481.43,,
14575,8074,2,0,2,398.56,,
14576,8097,4,2,2,270.44,,
14577,8096,4,2,2,225.73,,
14578,8261,3,1,2,193.49,,
14579,8262,7,2,5,115.37,,
14580,9001E,43,28,15,35.23,,
14581,8184,0,0,0,763.38,,
14582,2402,25,11,14,3.85,,
14583,2408,40,27,13,6.24,,
14584,2410,24,20,4,8.44,,
14585,2502,71,31,40,4.23,,
14586,2504,142,40,102,5.28,,
14587,2602,18,7,11,7.25,,
14588,2604,10,7,3,10.33,,
14589,2608,17,5,12,19.53,,
14590,2610,19,2,17,22.52,,
14592,9216,17,15,2,3.24,,
14594,9218,64,19,45,2.99,,
14597,7218,24,15,9,16.27,,
14599,7226,14,6,8,16.27,,
14600,7230,29,19,10,16.27,,
14601,7233,21,16,5,37.54,,
14602,7235,14,12,2,37.54,,
14603,7260,7,7,0,37.54,,
14604,7238,11,7,4,37.54,,
14605,7240,4,4,0,37.54,,
14606,7242,16,5,11,37.54,,
14607,010-10300-00,0,0,0,29.99,,
14672,V-57.2,0,0,0,80.59,,
14673,K-TD.2,1,1,0,30.00,,
14768,8033,21,0,21,2.44,,
14769,8022,5,3,2,65.68,,
14771,8232,7,2,5,18.15,,
14847,8263,8,5,3,43.61,,
14883,AG126,0,0,0,359.99,,
14884,TP125,0,0,0,145.44,,
14907,5235-XT,8,2,6,148.31,,
14908,4006,8,1,7,22.31,,
14909,414,0,0,0,8.64,,
14911,4188-SL,7,2,5,61.11,,
14934,SU-1,0,0,0,33.33,,
14941,ANCHORMAX,1,0,1,904.35,,
14960,CMP460,120,37,83,46.00,,
14968,22040A,6,2,4,525.95,,
15022,NET-DWN-CBL,0,0,0,54.55,,
15023,010-10305-01,0,0,0,18.75,,
15028,D031,0,0,0,89.48,,
15111,235DHT-MSE,0,0,0,627.27,,
15112,235DHT-LMSE,0,0,0,736.36,,
15125,000-159-686,2,2,0,53.64,,
15126,000-030-097,0,0,0,81.82,,
15198,FPHRC1002000C00,23,4,19,127.68,,
15204,FP900UB00000A00,10,2,8,25.04,,
15231,E66023,0,0,0,83.32,,
15232,M81131,0,0,0,2291.66,,
15266,E66054,0,0,0,169.60,,199.00
15273,4079,14,3,11,12.33,,
15274,4184,94,42,52,7.67,,
15307,PL-258-G,10,9,1,10.63,,
15309,PL-259-58-G,20,1,19,10.63,,
15310,PL-259-CP-G,48,48,0,11.95,,
15311,PL-259-G,18,6,12,10.63,,
15317,PL-258-CP-G,33,21,12,17.60,,
15371,E66014,0,0,0,241.66,,289.99
15374,PL-259-8X-G,24,13,11,10.63,,
15404,E22078,10,7,3,538.03,,
15502,E26030,0,0,0,99.99,,
15512,SRC-35,4,2,2,44.88,,
15513,SRC-50,4,4,0,60.88,,
15556,MR690,1,0,1,80.59,,
15599,802-1500,0,0,0,621.43,,
15665,6510USB,4,1,3,202.59,211.50,
15685,010-10454-00,0,0,0,9.89,,
15701,2110A,5,3,2,34.76,,
15706,2111A,10,8,2,29.15,,
15841,E12093,7,5,2,733.68,,
15856,M81130,2,1,1,1979.16,,
15871,GP1060,0,0,0,349.08,,
15965,M81132,0,0,0,2366.66,,
16015,GP1061,0,0,0,363.62,,
16019,010-00351-00,15,4,11,202.49,,
16024,CT-100,7,4,3,18.00,,
16081,8197,0,0,0,270.44,,
16082,8072,21,8,13,16.86,,
16087,8066,6,6,0,2.44,,
16088,9003E,93,62,31,32.94,,
16105,S-53G,8,5,3,77.31,,
16136,PP5050,0,0,0,356.35,,
16137,PP5051,0,0,0,370.90,,
16152,240SW,8,3,5,40.00,,
16154,PP5061,0,0,0,399.99,,
16208,N108000,0,0,0,443.18,,
16209,N128000,0,0,0,446.02,,
16210,FP900DB00000A00,11,0,11,25.04,,
16211,DA645G,0,0,0,21.98,,
16213,N129000,0,0,0,451.70,,
16218,N188000,1,0,1,429.99,,
16219,12700UNIV,2,2,0,289.77,,
16220,12641-12,0,0,0,78.75,,
16221,12701-12,0,0,0,78.75,,
16222,12612,4,3,1,15.75,,
16224,12727,11,1,10,105.00,,
16227,2900BWL,0,0,0,303.75,,
16228,2900WBL,0,0,0,303.75,,
16251,GP1040,0,0,0,319.99,,
16253,GP1050,0,0,0,312.72,,
16254,GP1051,0,0,0,327.26,,
16260,GP1170,0,0,0,370.90,,
16267,GP2050,0,0,0,312.72,,
16268,GP2051,0,0,0,327.26,,
16269,GP2060,0,0,0,349.08,,
16270,GP2061,0,0,0,363.62,,
16276,GP2170,0,0,0,370.90,,
16286,396-1-AIS,9,5,4,154.60,,
16386,9093,7,3,4,399.99,,
16387,8369,0,0,0,427.51,,
16435,010-10380-00,17,5,12,7.14,,
16507,5025,330,199,131,32.73,,
16508,5026,350,97,253,42.32,,
16509,2723,0,0,0,24.85,,
16523,809-0915,5,2,3,173.49,,
16532,E55060,0,0,0,38.34,,
16536,E55052,0,0,0,238.63,,
16537,E55053,0,0,0,59.65,,
16578,E15024,0,0,0,457.88,,
16600,P77746,4,2,2,899.76,,
16601,P77741,3,1,2,764.80,,
16602,P77736,1,0,1,721.30,,
16604,P77727,6,3,3,653.82,,
16607,P77712,7,4,3,489.29,,
16608,P77912,11,3,8,536.05,,
16609,P77915,3,1,2,740.24,,
16610,P77726,3,1,2,644.81,,
16710,MR50B,14,5,9,32.19,,
16755,P77099,3,2,1,779.80,,
16790,010-10552-00,4,3,1,52.49,,
16791,010-10551-00,11,6,5,41.24,,
16850,129E,0,0,0,541.50,,
16851,189E,0,0,0,582.47,,
16852,249E,0,0,0,603.36,,
16853,309E,0,0,0,629.39,,
16854,369E,0,0,0,648.79,,
16855,429E,0,0,0,681.52,,
16856,549E,0,0,0,829.96,,
16857,1212E,0,0,0,583.21,,
16858,1812E,0,0,0,603.36,,
16859,2412E,0,0,0,623.43,,
16860,3012E,0,0,0,648.79,,
16861,3612E,0,0,0,681.52,,
16862,4212E,0,0,0,724.72,,
16863,4812E,0,0,0,865.49,,
16864,5412E,0,0,0,1007.97,,
16865,489E,0,0,0,724.72,,
16866,6012E,0,0,0,1097.85,,
16867,6612E,0,0,0,1155.60,,
16868,7212E,0,0,0,1247.79,,
16869,129,0,0,0,473.00,,
16870,189,0,0,0,513.97,,
16871,249,0,0,0,534.80,,
16872,309,0,0,0,560.89,,
16873,369,0,0,0,580.23,,
16875,429,0,0,0,613.02,,
16876,549,0,0,0,755.22,,
16877,1212,0,0,0,514.71,,
16878,1812,0,0,0,534.80,,
16879,2412,0,0,0,554.89,,
16880,3012,0,0,0,580.23,,
16881,3612,0,0,0,613.02,,
16882,4212,0,0,0,656.22,,
16883,4812,0,0,0,796.99,,
16884,5412,0,0,0,855.08,,
16885,489,0,0,0,716.19,,
16887,6012,0,0,0,938.50,,
16888,6612,0,0,0,1103.93,,
16889,7212,0,0,0,1173.06,,
16890,M80,0,0,0,520.67,,
16891,M120,0,0,0,557.92,,
16892,ST9,0,0,0,632.37,,
16893,ST12,1,0,1,799.97,,
16894,ST16,4,1,3,865.49,,
16897,ES2000,19,12,7,68.56,,
16898,ES2000A,4,2,2,91.61,,
16913,A1101A,74,40,34,73.76,,
16915,A1103,7,4,3,14.19,,
16920,A1113,17,10,7,5.96,,
16921,A1114,18,10,8,6.76,,
16922,A1115,16,10,6,2.70,,
16923,A1200S,9,5,4,73.76,,
16925,AR512,2,0,2,59.62,,
16928,V351HPU1,96,65,31,269.06,,
16929,V351HPU2,5,2,3,285.31,,
16930,VP1135R,13,5,8,42.46,,
16931,VP1135G,5,3,2,42.46,,
16932,T1125-20,7,3,4,28.32,,
16957,P55950,5,2,3,543.86,,
16958,P55750,3,2,1,494.52,,
16968,"578-SW ",10,4,6,255.51,,
17029,DNW-200,0,0,0,556.36,,
17037,E26001-PZ,0,0,0,169.60,,199.00
17039,E66066,0,0,0,83.32,,
17061,526TID-HDD,0,0,0,1244.44,,
17064,010-10603-00,15,0,15,14.99,,
17067,FMB321,25,16,9,9.38,,
17088,CA200B-12H,0,0,0,1599.09,,
17153,010-10570-00,0,0,0,21.99,,
17180,000-152-867,0,0,0,272.73,,
17185,PSU008,0,0,0,1177.27,,
19000,5001,25,10,15,21.42,,
19005,5138,37,19,18,4.19,,
19006,7198,33,10,23,5.81,,
19007,5139,41,15,26,4.19,,
19008,5140,43,28,15,4.19,,
19009,5141,11,11,0,4.19,,
19010,5142,30,29,1,4.68,,
19011,5143,55,40,15,4.32,,
19012,5101,21,11,10,7.27,,
19013,5102,21,16,5,7.27,,
19014,5103,5,5,0,7.27,,
19015,5104,13,7,6,7.27,,
19016,5105,42,24,18,7.27,,
19018,5107,23,20,3,7.27,,
19019,5112,21,12,9,45.58,,
19020,5113,5,5,0,45.58,,
19021,5114,7,5,2,45.58,,
19022,5115,8,4,4,45.58,,
19023,5116,15,10,5,45.58,,
19024,5117,8,8,0,49.72,,
19025,5118,30,0,30,49.72,,
19026,5119,92,23,69,49.72,,
19027,5120,53,24,29,56.05,,
19028,5121,74,50,24,49.72,,
19041,8023,11,11,0,191.18,,
19042,8025,5,2,3,127.97,,
19045,8054,0,0,0,77.82,,
19046,8053,4,2,2,125.89,,
19047,8058,0,0,0,131.73,,
19048,8059,5,3,2,188.59,,
19049,8027,9,3,6,211.24,,
19050,8043,1,0,1,234.90,,
19051,8032,5,3,2,170.99,,
19052,8029,3,2,1,122.65,,
19053,8077,29,6,23,86.92,,
19057,9002E,12,3,9,47.33,,
19059,7210,170,101,69,16.27,,
19060,7214,66,22,44,16.27,,
19061,7222,42,22,20,16.27,,
20208,2010,14,11,3,6.65,,
20209,2107,7,2,5,124.01,,
20210,2201,20,0,20,18.46,,
20211,2202,19,0,19,18.46,,
20212,2203,14,5,9,20.34,,
20213,2204,8,8,0,20.34,,
20218,2300,137,84,53,14.94,,
20219,2306,19,10,9,4.99,,
20220,2606,11,7,4,16.87,,
20222,2715,21,3,18,3.20,,
20224,2722,37,35,2,22.00,,
20231,3000,23,8,15,66.68,,
20232,3001,7,2,5,76.09,,
20233,3002,15,6,9,84.39,,
20234,3003,8,5,3,79.03,,
20377,4001,73,72,1,5.43,,
20378,4005,6,2,4,4.56,,
20379,4006,5,0,5,4.44,,
20380,4008,34,20,14,2.77,,
20381,4009,12,6,6,2.80,,
20382,4010,82,14,68,2.63,,
20383,4011,44,23,21,2.63,,
20384,4012,37,2,35,4.06,,
20385,4013,27,11,16,4.06,,
20386,4014,0,0,0,4.41,,
20387,4015,28,17,11,4.41,,
20388,4016,15,7,8,5.04,,
20389,4017,27,10,17,4.23,,
20390,4026,8,4,4,23.80,,
20391,4027,8,5,3,27.35,,
20392,4028,7,3,4,72.13,,
20393,4029,0,0,0,119.75,,
20396,4111,18,9,9,4.57,,
20397,4130,7,3,4,24.51,,
20398,4131,9,6,3,24.51,,
20399,4135,64,54,10,3.61,,
20400,4136,14,14,0,3.61,,
20401,4137,260,58,202,3.61,,
20402,4138,132,60,72,3.35,,
20404,4150,155,53,102,7.65,,
20405,4151,28,16,12,7.97,,
20406,4152,34,9,25,8.24,,
20407,4153,16,9,7,8.15,,
20408,4154,9,9,0,8.15,,
20409,4155,22,7,15,22.62,,
20410,4215,14,10,4,11.62,,
20411,4216,13,6,7,12.85,,
20412,4217,9,6,3,16.82,,
20413,4218,5,4,1,11.62,,
20414,4302,4,1,3,42.42,,
20415,4304,8,5,3,67.97,,
20416,4306,6,3,3,95.65,,
20417,4308,8,3,5,134.44,,
20422,4374,3,1,2,83.46,,
20423,4376,4,2,2,103.49,,
20428,5021,209,118,91,4.90,,
20429,5028,18,7,11,28.63,,
20430,5029,64,11,53,36.88,,
20431,5030,15,7,8,37.28,,
20432,5031,29,26,3,47.29,,
20433,5033,13,8,5,32.33,,
20434,5034,6,1,5,42.29,,
20435,5108,28,9,19,7.27,,
20436,5122,24,12,12,21.13,,
20437,5123,12,0,12,21.13,,
20438,5124,33,18,15,21.13,,
20439,5125,18,6,12,21.13,,
20440,5126,12,6,6,21.13,,
20441,5127,12,12,0,21.13,,
20442,5128,10,3,7,22.51,,
20443,5129,0,0,0,21.13,,
20445,5131,14,12,2,25.85,,
20448,5135,16,9,7,27.16,,
20449,5136,22,12,10,25.85,,
20450,5137,21,14,7,25.85,,
20451,5161,3,2,1,40.23,,
20453,5163,15,6,9,39.11,,
20454,5164,20,5,15,21.13,,
20455,5165,17,13,4,21.13,,
20491,5235,65,41,24,2.33,,
20492,5236,37,27,10,1.97,,
20493,5237,59,31,28,1.97,,
20494,5238,24,15,9,1.97,,
20495,5239,48,26,22,1.97,,
20496,5240,30,25,5,1.97,,
20497,5241,46,26,20,1.97,,
20498,5242,93,35,58,1.97,,
20499,5243,26,12,14,1.97,,
20500,5244,11,7,4,1.97,,
20501,5245,17,8,9,1.97,,
20502,5246,46,26,20,1.97,,
20505,6007,60,16,44,29.29,,
20506,6010,12,7,5,44.44,,
20507,6011,20,15,5,36.56,,
20508,6337,4,3,1,182.62,,
20520,7035,8,6,2,71.85,,
20521,7036,9,3,6,71.85,,
20523,7038,21,7,14,71.85,,
20524,7039,13,6,7,71.85,,
20525,7040,25,15,10,71.85,,
20526,7041,29,26,3,71.85,,
20527,7042,23,10,13,71.85,,
20528,7043,6,3,3,71.85,,
20529,7044,27,7,20,71.85,,
20531,7046,23,16,7,71.85,,
20532,7047,8,5,3,71.85,,
20533,7048,0,0,0,71.85,,
20534,7050,6,6,0,4.72,,
20536,7052,54,30,24,4.72,,
20537,7053,70,16,54,4.65,,
20538,7054,172,72,100,4.19,,
20540,7056,115,44,71,4.19,,
20541,7057,93,16,77,4.48,,
20542,7058,31,18,13,4.62,,
20543,7059,23,9,14,4.78,,
20545,7061,18,13,5,5.53,,
20555,7135,9,4,5,71.85,,
20556,7136,6,1,5,71.85,,
20558,7138,9,5,4,71.85,,
20559,7139,6,0,6,71.85,,
20560,7140,46,27,19,71.85,,
20561,7141,10,5,5,71.85,,
20562,7142,5,5,0,71.85,,
20563,7143,2,0,2,71.85,,
20564,7144,3,0,3,71.85,,
20566,7146,5,2,3,71.85,,
20568,7148,22,17,5,71.85,,
20569,7200,31,14,17,17.39,,
20570,7201,11,6,5,15.52,,
20571,7204,28,4,24,16.27,,
20572,7205,10,5,5,16.27,,
20573,7209,18,9,9,16.27,,
20574,7212,33,13,20,16.27,,
20575,7213,18,13,5,16.27,,
20576,7216,20,6,14,16.27,,
20577,7217,8,5,3,16.27,,
20578,7220,31,17,14,16.27,,
20579,7221,11,6,5,16.27,,
20580,7224,33,8,25,16.27,,
20581,7225,5,2,3,16.27,,
20582,7228,19,6,13,16.27,,
20583,7229,6,2,4,16.27,,
20584,7232,6,2,4,38.61,,
20585,7236,3,3,0,37.54,,
20586,7237,9,6,3,37.54,,
20587,7239,9,5,4,38.61,,
20588,7241,4,0,4,37.54,,
20589,7244,36,5,31,40.54,,
20590,7246,18,6,12,40.54,,
20591,7248,26,10,16,40.54,,
20592,7250,57,5,52,40.54,,
20593,7251,11,5,6,97.54,,
20594,7254,13,7,6,97.54,,
20595,7256,9,4,5,97.54,,
20596,7258,6,3,3,100.32,,
20601,7267,0,0,0,132.95,,
20602,7268,0,0,0,132.95,,
20603,7269,0,0,0,132.95,,
20604,7270,2,2,0,171.53,,
20605,7271,13,10,3,171.53,,
20606,7287,7,7,0,125.81,,
20607,7288,0,0,0,125.81,,
20608,7289,1,1,0,129.38,,
20609,7290,2,2,0,125.81,,
20613,7294,7,2,5,38.61,,
20614,7295,8,4,4,38.61,,
20615,7299,16,5,11,16.27,,
20633,7347,12,8,4,16.72,,
20634,7348,8,4,4,38.61,,
20635,7349,4,1,3,38.61,,
20636,7350,15,5,10,40.54,,
20637,7351,14,3,11,40.54,,
20638,7352,29,5,24,40.54,,
20639,7353,21,6,15,40.54,,
20640,7354,9,5,4,40.54,,
20641,7355,10,3,7,40.54,,
20642,7365,13,1,12,97.54,,
20645,7372,3,2,1,236.94,,
20649,7400,26,20,6,20.51,,
20650,7401,12,7,5,21.09,,
20651,7402,37,20,17,20.51,,
20652,7403,60,28,32,20.51,,
20653,7404,43,12,31,20.51,,
20654,7405,8,0,8,20.51,,
20655,7406,24,8,16,20.51,,
20656,7407,23,8,15,20.51,,
20657,7408,13,8,5,20.51,,
20658,7425,2,2,0,22.10,,
20660,7427,6,2,4,22.10,,
20661,7428,5,3,2,22.10,,
20662,7429,8,6,2,21.49,,
20663,7430,0,0,0,22.10,,
20666,7433,2,2,0,22.10,,
20670,7475,8,5,3,124.85,,
20671,7476,1,0,1,124.85,,
20672,7477,2,2,0,183.33,,
20678,7900,9,4,5,4.51,,
20679,7901,8,5,3,5.46,,
20680,7902,4,0,4,6.72,,
20681,8003,5,2,3,32.37,,
20682,8005,7,5,2,35.09,,
20685,8017,4,2,2,65.68,,
20686,8018,1,1,0,65.68,,
20687,8019,0,0,0,87.49,,
20688,8028,4,0,4,33.24,,
20689,8034,18,18,0,2.44,,
20690,8035,18,10,8,1.56,,
20691,8037,11,5,6,1.75,,
20693,8041,0,0,0,72.28,,
20694,8069,0,0,0,17.92,,
20695,8073,10,5,5,18.91,,
20696,8087,3,1,2,74.61,,
20697,8088,7,5,2,63.35,,
20698,8089,14,3,11,4.20,,
20699,8095,3,2,1,1216.05,,
20700,8099,5,4,1,239.65,,
20701,8127,0,0,0,246.19,,
20702,8129,0,0,0,132.29,,
20703,8132,0,0,0,218.01,,
